Feature,Split,Gain,Cover,Frequency,RealCover,RealCover %,LongName
D_2768_LAST_EXP_DT,210.5,1.038553468092621e-4,1.4266733179224357e-5,6.91085003455425e-4,NA,NA,HYPOPOTASSEMIA
D_7812_AVG_CLAIM_CNT,1.35,1.0308926898375437e-4,6.378298542206368e-5,6.91085003455425e-4,104,0.104,ABNORMALITY OF GAIT
G_442010_FIRST_EXP_DT,2291,1.0267923494762545e-4,1.2386761493366532e-5,6.91085003455425e-4,NA,NA,BETA ADRENERGICS***
S_S22_LAST_EXP_,4.5,1.0221885865439176e-4,3.12075699482645e-5,6.91085003455425e-4,NA,NA,EMERGENCY MEDICINE
D_2768_FIRST_EXP_DT,917.5,1.0214735805734436e-4,1.5270670962362694e-5,6.91085003455425e-4,NA,NA,HYPOPOTASSEMIA
G_571000_AVG_CLAIM_CNT,3.05,1.0170835898343197e-4,2.5238825803226424e-5,0.00138217000691085,330,0.33,BENZODIAZEPINES***
G_414000_LAST_EXP_DT,1118,9.965213313997629e-5,1.3842059437746877e-5,6.91085003455425e-4,NA,NA,ANTIHISTAMINES - PHENOTHIAZINES***
P_99214_FIRST_EXP_DT,2171.5,9.960908686216204e-5,4.67043428231746e-5,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_99222_FIRST_EXP_DT,809,9.960762766630394e-5,1.99326908078326e-5,6.91085003455425e-4,NA,NA,"INITIAL HOSPITAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PROBLEM(S) REQUIRING ADMISSION ARE OF MODERATE SEVERITY. TYPICALLY, 50 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT."
S_S22_LAST_EXP_,31.5,9.960179088287149e-5,1.287555368765596e-5,6.91085003455425e-4,NA,NA,EMERGENCY MEDICINE
D_7194_FIRST_EXP_DT,526.5,9.946900405978348e-5,1.236149598114354e-4,6.91085003455425e-4,NA,NA,PAIN IN JOINT
G_340000_AVG_CLAIM_CNT,0.45,9.938874828758743e-5,2.148243470036462e-5,6.91085003455425e-4,226,0.226,CALCIUM CHANNEL BLOCKERS***
D_7803_FIRST_EXP_DT,374,9.71474234495305e-5,3.0453378867231985e-5,6.91085003455425e-4,NA,NA,CONVULSIONS
G_492700_FIRST_EXP_DT,104.5,9.643898386041809e-5,1.6832092938751737e-4,6.91085003455425e-4,NA,NA,PROTON PUMP INHIBITORS***
P_97140_AVG_CLAIM_CNT,4.95,9.523733607126452e-5,7.959169190570228e-6,6.91085003455425e-4,98,0.098,"MANUAL THERAPY TECHNIQUES (EG, MOBILIZATION/ MANIPULATION, MANUAL LYMPHATIC DRAINAGE, MANUAL TRACTION), 1 OR MORE REGIONS, EACH 15 MINUTES"
S_S49_LAST_EXP_,0.5,9.498927277538582e-5,2.398380921716207e-5,6.91085003455425e-4,NA,NA,OBSTETRICS & GYNECOLOGY
G_171000_FIRST_EXP_DT,794.5,9.450284983608486e-5,2.2706058110433095e-4,0.00138217000691085,NA,NA,VIRAL VACCINES***
P_99213_LAST_EXP_DT,469,9.428229238213153e-5,9.278504044569558e-6,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_36415_LAST_EXP_DT,0.5,9.416847510519895e-5,1.1451404700787789e-5,6.91085003455425e-4,NA,NA,COLLECTION OF VENOUS BLOOD BY VENIPUNCTURE
S_S04_LAST_EXP_,1.5,9.409186732264817e-5,1.0366941423068794e-4,6.91085003455425e-4,NA,NA,ANATOMIC/CLINICAL PATHOLOGY
D_7883_AVG_CLAIM_CNT,0.25,9.399045321050953e-5,8.797127211512537e-5,6.91085003455425e-4,68,0.068,URINARY INCONTINENCE
D_2768_LAST_EXP_DT,818.5,9.340896366105271e-5,2.9159242920414642e-5,6.91085003455425e-4,NA,NA,HYPOPOTASSEMIA
P_70450_FIRST_EXP_DT,1136.5,9.330900874477217e-5,5.258801012916303e-6,6.91085003455425e-4,NA,NA,"COMPUTED TOMOGRAPHY, HEAD OR BRAIN; WITHOUT CONTRAST MATERIAL"
D_4019_LAST_EXP_DT,393.5,9.330681995098502e-5,2.475842584410421e-5,6.91085003455425e-4,NA,NA,UNSPECIFIED ESSENTIAL HYPERTENSION
S_S44_LAST_EXP_,41.5,9.316308915896117e-5,2.0194004585393765e-5,6.91085003455425e-4,NA,NA,NEUROLOGY
D_7194_LAST_EXP_DT,477.5,9.314849720038008e-5,1.8171653523537664e-5,6.91085003455425e-4,NA,NA,PAIN IN JOINT
P_71010_LAST_EXP_DT,35,9.260640593909221e-5,7.499816424407061e-6,6.91085003455425e-4,NA,NA,"RADIOLOGIC EXAMINATION, CHEST; SINGLE VIEW, FRONTAL"
D_4939_FIRST_EXP_DT,982.5,9.250718062074074e-5,3.532109728102001e-5,6.91085003455425e-4,NA,NA,"ASTHMA, UNSPECIFIED"
P_84439_FIRST_EXP_DT,603.5,9.231748515918644e-5,3.138140910529967e-5,6.91085003455425e-4,NA,NA,THYROXINE; FREE
S_S53_AVG_CLAIM,0.35,9.228611244823707e-5,1.7123534396529593e-5,6.91085003455425e-4,197,0.197,ORTHOPEDIC SURGERY
D_4019_LAST_EXP_DT,260,9.208036583224357e-5,1.1938664979133995e-5,6.91085003455425e-4,NA,NA,UNSPECIFIED ESSENTIAL HYPERTENSION
S_S21_FIRST_EXP,34.5,9.181625138192567e-5,7.727983093225759e-6,6.91085003455425e-4,NA,NA,DIAGNOSTIC RADIOLOGY
P_99214_LAST_EXP_DT,299.5,9.173380681594244e-5,4.974552899567486e-6,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
S_S21_FIRST_EXP,21.5,9.12105391812242e-5,1.4121911618389057e-4,0.00138217000691085,NA,NA,DIAGNOSTIC RADIOLOGY
S_S08_FIRST_EXP,23.5,9.114648048305318e-5,1.585766118878067e-5,6.91085003455425e-4,NA,NA,CARDIOVASCULAR DISEASE
S_S21_AVG_CLAIM,2.35,9.076417116822835e-5,1.5812835996181182e-4,6.91085003455425e-4,546,0.546,DIAGNOSTIC RADIOLOGY
P_84443_FIRST_EXP_DT,936,9.074520162207293e-5,1.7586639246669637e-5,6.91085003455425e-4,NA,NA,THYROID STIMULATING HORMONE (TSH)
G_797000_AVG_CLAIM_CNT,1.15,8.987661528753295e-5,1.0599712720389292e-4,0.00138217000691085,470,0.47,POTASSIUM***
P_99203_LAST_EXP_DT,223.5,8.925974023851696e-5,1.4813072128946116e-4,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A NEW PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE SEVERITY. TYPICALLY, 30 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_99214_LAST_EXP_DT,36,8.920210200212162e-5,1.2980634240688837e-5,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
D_7245_LAST_EXP_DT,977.5,8.891172202635772e-5,1.5534138302916504e-005,6.91085003455425e-4,NA,NA,"BACKACHE, UNSPECIFIED"
P_G8553_LAST_EXP_DT,1064.5,8.883219585209072e-5,3.102196390065097e-5,6.91085003455425e-4,NA,NA,PRESCRIPTION(S) GENERATED AND TRANSMITTED VIA A QUALIFIED ERX SYSTEM
D_7288_AVG_CLAIM_CNT,0.35,8.875048088403657e-5,1.3491561510273805e-4,6.91085003455425e-4,315,0.315,"OTHER DISORDERS OF MUSCLE LIGAMENT, AND FASCIA"
AGE,32.5,8.866949551391147e-5,2.2423475123109518e-5,6.91085003455425e-4,655,0.655,Age
P_99214_FIRST_EXP_DT,1715.5,8.822808876683321e-5,8.136338599655876e-5,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_36415_FIRST_EXP_DT,2069,8.817409852008314e-5,5.8560040122890916e-6,6.91085003455425e-4,NA,NA,COLLECTION OF VENOUS BLOOD BY VENIPUNCTURE
P_99204_LAST_EXP_DT,3.5,8.811354189197156e-5,3.6988443474294714e-5,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A NEW PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 45 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
D_7807_FIRST_EXP_DT,1160.5,8.660400377675678e-5,1.2932945031325933e-4,6.91085003455425e-4,NA,NA,MALAISE AND FATIGUE
G_012000_FIRST_EXP_DT,1782.5,8.513094555799474e-5,1.2537000264203947e-4,6.91085003455425e-4,NA,NA,AMINOPENICILLINS***
D_7865_AVG_CLAIM_CNT,0.75,8.461001263664949e-5,2.5190026509846694e-5,6.91085003455425e-4,372,0.372,CHEST PAIN
G_422000_FIRST_EXP_DT,665.5,8.344389626664088e-5,2.1479992515527598e-4,0.002073255010366275,NA,NA,NASAL STEROIDS***
P_99244_LAST_EXP_DT,0.5,8.260872551725164e-5,1.540805496028525e-4,6.91085003455425e-4,NA,NA,"OFFICE CONSULTATION FOR A NEW OR ESTABLISHED PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 60 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
G_797000_FIRST_EXP_DT,2174,8.240370849918719e-5,8.924542654963982e-5,6.91085003455425e-4,NA,NA,POTASSIUM***
P_99213_AVG_CLAIM_CNT,0.95,8.199878164856167e-5,7.26692079767668e-5,6.91085003455425e-4,692,0.692,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_99213_LAST_EXP_DT,64.5,8.162449791095645e-5,1.0465139455197343e-4,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
AGE,25.5,8.143553204733122e-5,4.4374942522264045e-5,6.91085003455425e-4,645,0.645,Age
S_S08_FIRST_EXP,44.5,8.070739331413433e-5,1.6727278805882895e-5,6.91085003455425e-4,NA,NA,CARDIOVASCULAR DISEASE
G_751000_LAST_EXP_DT,988.5,8.017624602178229e-5,1.311379991934745e-5,6.91085003455425e-4,NA,NA,CENTRAL MUSCLE RELAXANTS***
G_034000_FIRST_EXP_DT,1000,8.001281608567398e-5,1.8075453642639402e-5,6.91085003455425e-4,NA,NA,AZITHROMYCIN***
P_36415_FIRST_EXP_DT,1603.5,7.991723875696776e-5,9.32028760696294e-6,6.91085003455425e-4,NA,NA,COLLECTION OF VENOUS BLOOD BY VENIPUNCTURE
D_V586_FIRST_EXP_DT,1617,7.938828025840289e-5,1.3993452695961795e-5,6.91085003455425e-4,NA,NA,(blank)
G_372000_FIRST_EXP_DT,1044,7.927738137318654e-5,1.4820398683457176e-5,6.91085003455425e-4,NA,NA,LOOP DIURETICS***
G_492700_FIRST_EXP_DT,224.5,7.876520362698993e-5,7.891387460502748e-6,6.91085003455425e-4,NA,NA,PROTON PUMP INHIBITORS***
P_99232_LAST_EXP_DT,291,7.845147651749628e-5,2.152077700230584e-5,6.91085003455425e-4,NA,NA,"SUBSEQUENT HOSPITAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED INTERVAL HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT IS RESPONDING INADEQUATELY TO THERAPY OR HAS DEVELOPED A MINOR COMPLICATION. TYPICALLY, 25 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT."
G_021000_FIRST_EXP_DT,1188,7.833452196946876e-5,1.7800596840072945e-5,0.00138217000691085,NA,NA,CEPHALOSPORINS - 1ST GENERATION***
D_V700_LAST_EXP_DT,136.5,7.724618073869744e-5,1.2806506461809297e-5,6.91085003455425e-4,NA,NA,(blank)
P_99214_AVG_CLAIM_CNT,3.05,7.710609793631888e-5,2.003726072221774e-5,6.91085003455425e-4,658,0.658,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_99214_AVG_CLAIM_CNT,1.35,7.677048288895358e-5,7.74572223581466e-6,6.91085003455425e-4,645,0.645,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
G_726000_LAST_EXP_DT,215.5,7.675443173451437e-5,8.853075445960636e-6,6.91085003455425e-4,NA,NA,ANTICONVULSANTS - MISC.***
P_99214_FIRST_EXP_DT,2232.5,7.652679718064922e-5,1.1451759927673173e-5,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_99285_FIRST_EXP_DT,2342.5,7.605282118201793e-5,2.0479718009644797e-5,0.00138217000691085,NA,NA,"EMERGENCY DEPARTMENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS WITHIN THE CONSTRAINTS IMPOSED BY THE URGENCY OF THE PATIENT'S CLINICAL CONDITION AND/OR MENTAL STATUS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF HIGH SEVERITY AND POSE AN IMMEDIATE SIGNIFICANT THREAT TO LIFE OR PHYSIOLOGIC FUNCTION."
P_99213_FIRST_EXP_DT,732,7.590080215752003e-5,1.1722065385770639e-5,6.91085003455425e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
D_7807_FIRST_EXP_DT,186.5,7.573153543797927e-5,3.242288992988711e-5,6.91085003455425e-4,NA,NA,MALAISE AND FATIGUE
G_659917_LAST_EXP_DT,841.5,7.561625896518858e-5,1.1213691309424378e-5,6.91085003455425e-4,NA,NA,HYDROCODONE COMBINATIONS***
P_G8553_LAST_EXP_DT,1000,7.557321268737433e-5,1.794801599750762e-5,6.91085003455425e-4,NA,NA,PRESCRIPTION(S) GENERATED AND TRANSMITTED VIA A QUALIFIED ERX SYSTEM
S_S37_AVG_CLAIM,1.05,7.549383243269315e-5,2.294909990507728e-5,0.00138217000691085,511,0.511,INTERNAL MEDICINE
S_S22_FIRST_EXP,38.5,7.542729310156333e-5,4.56562014944862e-6,6.91085003455425e-4,NA,NA,EMERGENCY MEDICINE
P_99232_FIRST_EXP_DT,1185,7.536600687552272e-5,8.434018729608304e-6,6.91085003455425e-4,NA,NA,"SUBSEQUENT HOSPITAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED INTERVAL HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT IS RESPONDING INADEQUATELY TO THERAPY OR HAS DEVELOPED A MINOR COMPLICATION. TYPICALLY, 25 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT."
G_661000_AVG_CLAIM_CNT,0.25,7.517850020775559e-5,7.624811884701824e-6,6.91085003455425e-4,490,0.49,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS)***
P_97110_FIRST_EXP_DT,667.5,7.506979011632639e-5,1.0385635237912167e-4,6.91085003455425e-4,NA,NA,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; THERAPEUTIC EXERCISES TO DEVELOP STRENGTH AND ENDURANCE, RANGE OF MOTION AND FLEXIBILITY"
G_332000_LAST_EXP_DT,5.5,7.492241133465728e-5,1.3317167311230223e-5,6.91085003455425e-4,NA,NA,BETA BLOCKERS CARDIO-SELECTIVE***
D_7225_LAST_EXP_DT,566.5,7.445255026834586e-5,7.557984826888816e-5,6.91085003455425e-4,NA,NA,DEGENERATION OF THORACIC OR LUMBAR INTERVERTEBRAL DISC
D_4010_FIRST_EXP_DT,848.5,7.423440048755843e-5,1.5058289688263282e-4,6.91085003455425e-4,NA,NA,MALIGNANT ESSENTIAL HYPERTENSION
