Feature,Split,Gain,Cover,Frequency,RealCover,RealCover %,LongName
G_221000_FIRST_EXP_DT,1497.5,4.2451518256836156e-4,7.442547768039216e-5,4.286326618088298e-4,NA,NA,GLUCOCORTICOSTEROIDS***
P_97001_LAST_EXP_DT,275.5,4.1905831767401956e-4,3.132241781397957e-4,4.286326618088298e-4,NA,NA,PHYSICAL THERAPY EVALUATION
D_4011_AVG_CLAIM_CNT,1.25,4.156216176476812e-4,1.021234453266727e-4,4.286326618088298e-4,250,0.25,BENIGN ESSENTIAL HYPERTENSION
D_7860_FIRST_EXP_DT,331,4.152671568647553e-4,3.134019361802493e-5,4.286326618088298e-4,NA,NA,DYSPNEA AND RESPIRATORY ABNORMALITIES
D_7805_FIRST_EXP_DT,499,4.1482833179954634e-4,4.1702399061939975e-5,4.286326618088298e-4,NA,NA,SLEEP DISTURBANCES
G_659917_LAST_EXP_DT,36.5,4.141154863135884e-4,6.042993416675541e-6,4.286326618088298e-4,NA,NA,HYDROCODONE COMBINATIONS***
D_7807_FIRST_EXP_DT,365.5,4.1358575709925276e-4,3.8314113147986524e-5,4.286326618088298e-4,NA,NA,MALAISE AND FATIGUE
AGE,44.5,4.1354455593813777e-4,1.627490947236827e-5,4.286326618088298e-4,660,0.66,Age
S_S42_LAST_EXP_,22.5,4.132803453176543e-4,2.502851348163102e-4,4.286326618088298e-4,NA,NA,NEPHROLOGY
D_7802_FIRST_EXP_DT,1019,4.103982259996575e-4,7.697902634723567e-5,4.286326618088298e-4,NA,NA,SYNCOPE AND COLLAPSE
D_7807_AVG_CLAIM_CNT,0.75,4.085278240823734e-4,6.703146874054212e-5,4.286326618088298e-4,481,0.481,MALAISE AND FATIGUE
S_S24_AVG_CLAIM,6.1,4.077750854086692e-4,3.6203145724721514e-5,4.286326618088298e-4,529,0.529,FAMILY MEDICINE
D_5640_LAST_EXP_DT,455.5,4.070746656697143e-4,1.4445851790402325e-4,4.286326618088298e-4,NA,NA,CONSTIPATION
D_7802_FIRST_EXP_DT,654.5,4.066109891104994e-4,5.892497655283293e-4,4.286326618088298e-4,NA,NA,SYNCOPE AND COLLAPSE
AGE,30.5,4.055240632410847e-4,4.7281099360095886e-5,4.286326618088298e-4,666,0.666,Age
S_S21_LAST_EXP_,4,4.0540830759795205e-4,1.047696821146099e-5,4.286326618088298e-4,NA,NA,DIAGNOSTIC RADIOLOGY
D_3599_LAST_EXP_DT,1182.5,4.0201529388212933e-4,8.092634315984033e-4,8.572653236176596e-4,NA,NA,(blank)
D_7242_LAST_EXP_DT,271.5,4.006440146023526e-4,5.002782385661607e-5,4.286326618088298e-4,NA,NA,LUMBAGO
P_99285_LAST_EXP_DT,3.5,4.000358069858931e-4,6.374838656481636e-5,4.286326618088298e-4,NA,NA,"EMERGENCY DEPARTMENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS WITHIN THE CONSTRAINTS IMPOSED BY THE URGENCY OF THE PATIENT'S CLINICAL CONDITION AND/OR MENTAL STATUS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF HIGH SEVERITY AND POSE AN IMMEDIATE SIGNIFICANT THREAT TO LIFE OR PHYSIOLOGIC FUNCTION."
G_797000_FIRST_EXP_DT,779.5,3.9879192431223077e-4,5.402393343746771e-4,4.286326618088298e-4,NA,NA,POTASSIUM***
D_4010_FIRST_EXP_DT,756,3.971412619208934e-4,2.5028150710119885e-5,4.286326618088298e-4,NA,NA,MALIGNANT ESSENTIAL HYPERTENSION
G_394000_FIRST_EXP_DT,166,3.9539773342037616e-4,1.4651361851457427e-4,4.286326618088298e-4,NA,NA,HMG COA REDUCTASE INHIBITORS***
S_S51_AVG_CLAIM,0.25,3.952453545229191e-4,2.4837514281021113e-5,4.286326618088298e-4,174,0.174,OPHTHALMOLOGY
D_7288_LAST_EXP_DT,17,3.950125352632851e-4,3.628658317228139e-5,4.286326618088298e-4,NA,NA,"OTHER DISORDERS OF MUSCLE LIGAMENT, AND FASCIA"
P_71010_FIRST_EXP_DT,318.5,3.9489089373999326e-4,1.0189326680286076e-4,4.286326618088298e-4,NA,NA,"RADIOLOGIC EXAMINATION, CHEST; SINGLE VIEW, FRONTAL"
D_2768_FIRST_EXP_DT,1196.5,3.946410708265658e-4,5.372900019891909e-5,4.286326618088298e-4,NA,NA,HYPOPOTASSEMIA
S_S73_LAST_EXP_,22.5,3.945599764777045e-4,5.0466414613572154e-5,4.286326618088298e-4,NA,NA,PULMONARY DISEASE
D_3599_LAST_EXP_DT,632.5,3.935299474498296e-4,1.2364486522445522e-4,4.286326618088298e-4,NA,NA,(blank)
D_7883_LAST_EXP_DT,1233,3.933095539371985e-4,3.5259577024272586e-4,4.286326618088298e-4,NA,NA,URINARY INCONTINENCE
P_99213_LAST_EXP_DT,311,3.920951006643326e-4,5.103342648546822e-6,4.286326618088298e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
G_272500_AVG_CLAIM_CNT,4.95,3.917994986829996e-4,9.140753765940598e-5,4.286326618088298e-4,104,0.104,BIGUANIDES***
G_019900_FIRST_EXP_DT,1582.5,3.910376041957143e-4,1.0271258626074768e-5,4.286326618088298e-4,NA,NA,PENICILLIN COMBINATIONS***
G_012000_FIRST_EXP_DT,1513.5,3.904012751518271e-4,1.8893684456912938e-5,4.286326618088298e-4,NA,NA,AMINOPENICILLINS***
D_4019_AVG_CLAIM_CNT,0.1,3.9001019111457684e-4,9.85733633187553e-6,4.286326618088298e-4,360,0.36,UNSPECIFIED ESSENTIAL HYPERTENSION
P_99223_LAST_EXP_DT,158.5,3.893555504435274e-4,6.276835932749888e-6,4.286326618088298e-4,NA,NA,"INITIAL HOSPITAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PROBLEM(S) REQUIRING ADMISSION ARE OF HIGH SEVERITY. TYPICALLY, 70 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT."
D_7865_LAST_EXP_DT,9,3.8877154033438937e-4,2.073547541891954e-5,4.286326618088298e-4,NA,NA,CHEST PAIN
D_2724_FIRST_EXP_DT,2046,3.8848574815332184e-4,6.503985314443887e-5,4.286326618088298e-4,NA,NA,OTHER AND UNSPECIFIED HYPERLIPIDEMIA
P_82607_FIRST_EXP_DT,355,3.860038686861564e-4,2.1072852924270366e-5,4.286326618088298e-4,NA,NA,CYANOCOBALAMIN (VITAMIN B-12);
D_4019_LAST_EXP_DT,16.5,3.858050567341095e-4,1.1612787674233213e-4,4.286326618088298e-4,NA,NA,UNSPECIFIED ESSENTIAL HYPERTENSION
D_7295_AVG_CLAIM_CNT,0.35,3.851458381562695e-4,2.3464061339883237e-5,4.286326618088298e-4,317,0.317,PAIN IN LIMB
G_492700_FIRST_EXP_DT,456,3.851196786888949e-4,1.7538478922784894e-5,4.286326618088298e-4,NA,NA,PROTON PUMP INHIBITORS***
P_99213_FIRST_EXP_DT,1907,3.839163431896632e-4,2.11617319444972e-5,4.286326618088298e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_36415_FIRST_EXP_DT,1202.5,3.821479631951401e-4,5.9832449487924426e-5,4.286326618088298e-4,NA,NA,COLLECTION OF VENOUS BLOOD BY VENIPUNCTURE
S_S37_LAST_EXP_,11.5,3.8199689227105176e-4,5.227229119597689e-4,4.286326618088298e-4,NA,NA,INTERNAL MEDICINE
D_7295_LAST_EXP_DT,1282.5,3.8142203797549484e-4,3.480901480744923e-4,4.286326618088298e-4,NA,NA,PAIN IN LIMB
S_S21_FIRST_EXP,63.5,3.799714955095732e-4,9.034044525941733e-5,4.286326618088298e-4,NA,NA,DIAGNOSTIC RADIOLOGY
S_S05_FIRST_EXP,17.5,3.7815341252703835e-4,3.228539479027394e-5,4.286326618088298e-4,NA,NA,ANESTHESIOLOGY
P_99203_FIRST_EXP_DT,1834,3.7801411336326856e-4,1.8301097193482215e-5,4.286326618088298e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A NEW PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE SEVERITY. TYPICALLY, 30 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
G_571000_FIRST_EXP_DT,2100,3.7686571274552356e-4,1.2409851099912317e-5,4.286326618088298e-4,NA,NA,BENZODIAZEPINES***
P_99222_FIRST_EXP_DT,1090.5,3.751888908868115e-4,3.0008096629155864e-4,4.286326618088298e-4,NA,NA,"INITIAL HOSPITAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PROBLEM(S) REQUIRING ADMISSION ARE OF MODERATE SEVERITY. TYPICALLY, 50 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT."
G_414000_LAST_EXP_DT,63,3.735565401226363e-4,1.1006741587739569e-4,4.286326618088298e-4,NA,NA,ANTIHISTAMINES - PHENOTHIAZINES***
G_571000_FIRST_EXP_DT,548.5,3.7320338731307924e-4,2.3513035493885774e-5,4.286326618088298e-4,NA,NA,BENZODIAZEPINES***
P_71020_LAST_EXP_DT,889.5,3.7299411157408236e-4,7.3767047387691365e-6,4.286326618088298e-4,NA,NA,"RADIOLOGIC EXAMINATION, CHEST, 2 VIEWS, FRONTAL AND LATERAL;"
G_394000_FIRST_EXP_DT,2171,3.721086136034521e-4,1.1221012580788457e-5,4.286326618088298e-4,NA,NA,HMG COA REDUCTASE INHIBITORS***
G_797000_FIRST_EXP_DT,40,3.7196212058615433e-4,8.33217234478312e-4,8.572653236176596e-4,NA,NA,POTASSIUM***
D_2689_LAST_EXP_DT,164,3.713748405435945e-4,8.878869012055909e-5,4.286326618088298e-4,NA,NA,UNSPECIFIED VITAMIN D DEFICIENCY
S_S24_LAST_EXP_,52.5,3.7075682312686953e-4,3.3986339713084355e-4,8.572653236176596e-4,NA,NA,FAMILY MEDICINE
S_S37_FIRST_EXP,22.5,3.6865817985674203e-4,9.098055559080607e-6,4.286326618088298e-4,NA,NA,INTERNAL MEDICINE
G_659917_LAST_EXP_DT,436,3.6646994041085657e-4,1.8107014435027705e-5,4.286326618088298e-4,NA,NA,HYDROCODONE COMBINATIONS***
D_7860_FIRST_EXP_DT,54.5,3.659958000646919e-4,2.2445217550874856e-5,4.286326618088298e-4,NA,NA,DYSPNEA AND RESPIRATORY ABNORMALITIES
G_332000_FIRST_EXP_DT,999,3.6517700873586685e-4,2.8128214658480623e-5,4.286326618088298e-4,NA,NA,BETA BLOCKERS CARDIO-SELECTIVE***
P_70553_FIRST_EXP_DT,1810.5,3.651390775081737e-4,9.274108573431957e-5,4.286326618088298e-4,NA,NA,"MAGNETIC RESONANCE (EG, PROTON) IMAGING, BRAIN (INCLUDING BRAIN STEM); WITHOUT CONTRAST MATERIAL, FOLLOWED BY CONTRAST MATERIAL(S) AND FURTHER SEQUENCES"
AGE,39.5,3.648402055934189e-4,5.815118491959282e-6,4.286326618088298e-4,649,0.649,Age
P_93306_AVG_CLAIM_CNT,0.35,3.6457991889304154e-4,7.736991265047815e-5,4.286326618088298e-4,244,0.244,"ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITH SPECTRAL DOPPLER ECHOCARDIOGRAPHY, AND WITH COLOR FLOW DOPPLER ECHOCARDIOGRAPHY"
D_496__AVG_CLAIM_CNT,1.15,3.6249631731665447e-4,7.519292081218751e-4,0.0012858979854264896,92,0.092,"CHRONIC AIRWAY OBSTRUCTION, NOT ELSEWHERE CLASSIFIED"
G_659900_FIRST_EXP_DT,1285,3.6223864656301463e-4,5.7332409618972584e-5,4.286326618088298e-4,NA,NA,OPIOID COMBINATIONS***
S_S22_FIRST_EXP,3.5,3.6220006134863713e-4,8.089006600872733e-6,4.286326618088298e-4,NA,NA,EMERGENCY MEDICINE
D_7291_FIRST_EXP_DT,733.5,3.603087318574534e-4,5.80109737305411e-4,4.286326618088298e-4,NA,NA,"MYALGIA AND MYOSITIS, UNSPECIFIED"
S_S37_AVG_CLAIM,3.75,3.6027668650991953e-4,3.003167677737931e-5,4.286326618088298e-4,507,0.507,INTERNAL MEDICINE
P_99212_AVG_CLAIM_CNT,0.25,3.602398670595897e-4,1.740256657614007e-5,8.572653236176596e-4,312,0.312,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A PROBLEM FOCUSED HISTORY; A PROBLEM FOCUSED EXAMINATION; STRAIGHTFORWARD MEDICAL DECISION MAKING. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE SELF LIMITED OR MINOR. TYPICALLY, 10 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_72100_LAST_EXP_DT,1380.5,3.5979796825696427e-4,1.1793157669567009e-4,4.286326618088298e-4,NA,NA,"RADIOLOGIC EXAMINATION, SPINE, LUMBOSACRAL; 2 OR 3 VIEWS"
S_S05_FIRST_EXP,27,3.5942257990013873e-4,2.4281929711725642e-5,4.286326618088298e-4,NA,NA,ANESTHESIOLOGY
G_012000_FIRST_EXP_DT,1495,3.5643843865938095e-4,1.1480829537059704e-4,4.286326618088298e-4,NA,NA,AMINOPENICILLINS***
P_99243_LAST_EXP_DT,716.5,3.5597999399364106e-4,5.166174674274524e-4,8.572653236176596e-4,NA,NA,"OFFICE CONSULTATION FOR A NEW OR ESTABLISHED PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; AND MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE SEVERITY. TYPICALLY, 40 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
AGE,54.5,3.5490549387122926e-4,2.4337615138684084e-5,4.286326618088298e-4,638,0.638,Age
D_2500_FIRST_EXP_DT,2290.5,3.5489633805764817e-4,1.2713255053245827e-5,4.286326618088298e-4,NA,NA,DIABETES MELLITUS WITHOUT MENTION OF COMPLICATION
D_5990_AVG_CLAIM_CNT,0.05,3.5476815666751256e-4,2.1581821354385647e-5,4.286326618088298e-4,193,0.193,(blank)
P_51798_FIRST_EXP_DT,1845.5,3.547308794265038e-4,5.33018367445636e-4,4.286326618088298e-4,NA,NA,"MEASUREMENT OF POST-VOIDING RESIDUAL URINE AND/OR BLADDER CAPACITY BY ULTRASOUND, NON-IMAGING"
G_571000_LAST_EXP_DT,170.5,3.544921742867106e-4,1.8087533604880027e-5,4.286326618088298e-4,NA,NA,BENZODIAZEPINES***
D_7807_FIRST_EXP_DT,16.5,3.5355435738133103e-4,6.493628187801128e-5,4.286326618088298e-4,NA,NA,MALAISE AND FATIGUE
P_99231_LAST_EXP_DT,834,3.5353996967427506e-4,3.5985482818043564e-5,4.286326618088298e-4,NA,NA,"SUBSEQUENT HOSPITAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A PROBLEM FOCUSED INTERVAL HISTORY; A PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING THAT IS STRAIGHTFORWARD OR OF LOW COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT IS STABLE, RECOVERING OR IMPROVING. TYPICALLY, 15 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT."
AGE,55.5,3.534542974186232e-4,3.8628599770985044e-5,8.572653236176596e-4,603,0.603,Age
P_A0425_FIRST_EXP_DT,696,3.528133904679454e-4,2.215463757045979e-5,4.286326618088298e-4,NA,NA,"GROUND MILEAGE, PER STATUTE MILE"
P_99214_FIRST_EXP_DT,679.5,3.5216136574363344e-4,2.7527465036049473e-5,4.286326618088298e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
G_502500_FIRST_EXP_DT,950.5,3.4988810802878055e-4,8.663092517235833e-6,4.286326618088298e-4,NA,NA,5-HT3 RECEPTOR ANTAGONISTS***
D_7194_FIRST_EXP_DT,325,3.4961277963466283e-4,6.411786934890217e-5,4.286326618088298e-4,NA,NA,PAIN IN JOINT
P_99214_FIRST_EXP_DT,1277.5,3.492897102125865e-4,2.0985787761599184e-5,4.286326618088298e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: A DETAILED HISTORY; A DETAILED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 25 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_99232_LAST_EXP_DT,41,3.490444652059496e-4,7.325372569944251e-5,4.286326618088298e-4,NA,NA,"SUBSEQUENT HOSPITAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED INTERVAL HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PATIENT IS RESPONDING INADEQUATELY TO THERAPY OR HAS DEVELOPED A MINOR COMPLICATION. TYPICALLY, 25 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT."
G_651000_LAST_EXP_DT,1667.5,3.489712186973007e-4,2.6417384211991915e-5,4.286326618088298e-4,NA,NA,OPIOID AGONISTS***
P_99213_AVG_CLAIM_CNT,1.85,3.486690768491241e-4,1.470398185914682e-5,4.286326618088298e-4,704,0.704,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES AT LEAST 2 OF THESE 3 KEY COMPONENTS: AN EXPANDED PROBLEM FOCUSED HISTORY; AN EXPANDED PROBLEM FOCUSED EXAMINATION; MEDICAL DECISION MAKING OF LOW COMPLEXITY. COUNSELING AND COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF LOW TO MODERATE SEVERITY. TYPICALLY, 15 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_99223_LAST_EXP_DT,28.5,3.473172863725415e-4,2.195964788322746e-5,4.286326618088298e-4,NA,NA,"INITIAL HOSPITAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; AND MEDICAL DECISION MAKING OF HIGH COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PROBLEM(S) REQUIRING ADMISSION ARE OF HIGH SEVERITY. TYPICALLY, 70 MINUTES ARE SPENT AT THE BEDSIDE AND ON THE PATIENT'S HOSPITAL FLOOR OR UNIT."
P_93042_FIRST_EXP_DT,822,3.472329220902584e-4,2.4428308016466563e-4,4.286326618088298e-4,NA,NA,"RHYTHM ECG, 1-3 LEADS; INTERPRETATION AND REPORT ONLY"
D_2765_FIRST_EXP_DT,126,3.4702822425805216e-4,2.597788652625802e-5,4.286326618088298e-4,NA,NA,VOLUME DEPLETION DISORDER
P_99204_LAST_EXP_DT,363.5,3.464487920557047e-4,1.3705924877726182e-4,4.286326618088298e-4,NA,NA,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A NEW PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A COMPREHENSIVE HISTORY; A COMPREHENSIVE EXAMINATION; MEDICAL DECISION MAKING OF MODERATE COMPLEXITY. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE OF MODERATE TO HIGH SEVERITY. TYPICALLY, 45 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY."
P_93306_FIRST_EXP_DT,1071,3.4553778860438414e-4,2.9830157202946638e-5,4.286326618088298e-4,NA,NA,"ECHOCARDIOGRAPHY, TRANSTHORACIC, REAL-TIME WITH IMAGE DOCUMENTATION (2D), INCLUDES M-MODE RECORDING, WHEN PERFORMED, COMPLETE, WITH SPECTRAL DOPPLER ECHOCARDIOGRAPHY, AND WITH COLOR FLOW DOPPLER ECHOCARDIOGRAPHY"
G_422000_LAST_EXP_DT,95.5,3.4485764245264453e-4,2.058220445546715e-5,4.286326618088298e-4,NA,NA,NASAL STEROIDS***
P_71010_LAST_EXP_DT,2,3.4474908066303993e-4,2.461332148714282e-5,4.286326618088298e-4,NA,NA,"RADIOLOGIC EXAMINATION, CHEST; SINGLE VIEW, FRONTAL"
P_82550_LAST_EXP_DT,79.5,3.4454503681751803e-4,7.593841626755949e-4,8.572653236176596e-4,NA,NA,"CREATINE KINASE (CK), (CPK); TOTAL"
G_375000_FIRST_EXP_DT,270.5,3.440009198961263e-4,2.197361458640596e-5,4.286326618088298e-4,NA,NA,POTASSIUM SPARING DIURETICS***
